combination,minutes,target,range size,min atr,net profit,max drawdown,profit/dd,total trades,percent profitable,max con loss,sharpe ratio
205,1,0.25,0.5,1.6000000000000005,-2472.84,3533.589999999885,-0.7,66.0,19.7,14.0,-1.83
206,1,0.25,0.5,1.7000000000000006,-2760.64,3138.7899999999104,-0.88,36.0,8.33,23.0,-4.06
207,1,0.25,0.5,1.8000000000000007,-2183.24,2428.4999999999354,-0.9,26.0,7.69,16.0,-3.81
208,1,0.25,0.6,1.0,-2331.76,4902.089999999831,-0.48,224.0,25.45,22.0,-0.56
209,1,0.25,0.6,1.1,-3501.64,4564.3999999998605,-0.77,186.0,23.12,22.0,-1.29
210,1,0.25,0.6,1.2000000000000002,-3485.8,4384.91999999986,-0.79,170.0,22.94,22.0,-1.38
211,1,0.25,0.6,1.3000000000000003,-2973.66,4507.809999999858,-0.66,159.0,23.9,22.0,-1.16
212,1,0.25,0.6,1.4000000000000004,-3015.16,3792.779999999883,-0.79,134.0,23.13,22.0,-1.36
213,1,0.25,0.6,1.5000000000000004,-1957.18,3354.229999999815,-0.58,107.0,25.23,19.0,-0.89
214,1,0.25,0.6,1.6000000000000005,-2472.84,3533.589999999885,-0.7,66.0,19.7,14.0,-1.83
215,1,0.25,0.6,1.7000000000000006,-2760.64,3138.7899999999104,-0.88,36.0,8.33,23.0,-4.06
216,1,0.25,0.6,1.8000000000000007,-2183.24,2428.4999999999354,-0.9,26.0,7.69,16.0,-3.81
217,1,0.3,0.1,1.0,-2185.2200000000007,3084.6399999997393,-0.71,153.0,17.65,23.0,-0.82
218,1,0.3,0.1,1.1,-3532.84,3530.46999999986,-1.0,66.0,7.58,23.0,-3.88
219,1,0.3,0.1,1.2000000000000002,-2644.58,3296.139999999754,-0.8,117.0,15.38,23.0,-1.41
220,1,0.3,0.1,1.3000000000000003,-2313.48,3019.7799999997665,-0.77,102.0,15.69,23.0,-1.31
221,1,0.3,0.1,1.4000000000000004,-2578.68,2870.1199999998958,-0.9,82.0,13.41,31.0,-1.85
222,1,0.3,0.1,1.5000000000000004,-2479.14,2689.6599999998325,-0.92,61.0,11.48,30.0,-2.28
223,1,0.3,0.1,1.6000000000000005,-2195.9,2193.5299999998915,-1.0,35.0,5.71,23.0,-3.76
224,1,0.3,0.1,1.7000000000000006,-1719.54,1717.1699999999234,-1.0,21.0,0.0,21.0,-20.03
225,1,0.3,0.1,1.8000000000000007,-1156.36,1153.9899999999525,-1.0,14.0,0.0,14.0,-18.46
226,1,0.3,0.2,1.0,-3540.6,4271.0599999997585,-0.83,190.0,20.0,21.0,-1.2
227,1,0.3,0.2,1.1,-3464.18,4194.639999999788,-0.83,157.0,19.11,20.0,-1.38
228,1,0.3,0.2,1.2000000000000002,-3514.7,4245.159999999786,-0.83,155.0,19.35,21.0,-1.4
229,1,0.3,0.2,1.3000000000000003,-3497.3,4227.75999999979,-0.83,145.0,19.31,21.0,-1.46
230,1,0.3,0.2,1.4000000000000004,-3425.68,4005.619999999795,-0.86,132.0,18.94,21.0,-1.53
231,1,0.3,0.2,1.5000000000000004,-2567.7,3554.749999999841,-0.72,105.0,20.0,18.0,-1.23
232,1,0.3,0.2,1.6000000000000005,-2938.1,3358.3299999998994,-0.87,65.0,15.38,14.0,-2.18
233,1,0.3,0.2,1.7000000000000006,-2785.9,2966.419999999913,-0.94,35.0,5.71,22.0,-4.47
234,1,0.3,0.2,1.8000000000000007,-1838.5,2133.759999999944,-0.86,25.0,8.0,15.0,-2.97
235,1,0.3,0.30000000000000004,1.0,-3515.34,4245.799999999759,-0.83,191.0,20.42,22.0,-1.16
236,1,0.3,0.30000000000000004,1.1,-3464.18,4194.639999999792,-0.83,157.0,19.75,18.0,-1.34
237,1,0.3,0.30000000000000004,1.2000000000000002,-3492.56,4223.019999999795,-0.83,144.0,19.44,19.0,-1.45
238,1,0.3,0.30000000000000004,1.3000000000000003,-3523.08,4253.539999999796,-0.83,142.0,19.72,22.0,-1.47
