combination,minutes,target,range size,min atr,net profit,max drawdown,profit/dd,total trades,percent profitable,max con loss,sharpe ratio
635,5.0,8.0,20.0,90.0,1571.2,1862.25,0.84,68.0,72.06,2.0,1.03
636,5.0,8.0,30.0,50.0,6379.8,1552.8500000000167,4.11,222.0,73.42,4.0,2.23
637,5.0,8.0,30.0,60.0,4869.0,2001.7500000000236,2.43,210.0,72.38,4.0,1.77
638,5.0,8.0,30.0,70.0,7102.4,1552.850000000013,4.57,186.0,76.34,2.0,2.64
639,5.0,8.0,30.0,80.0,5437.2,1708.7500000000146,3.18,158.0,75.95,2.0,2.17
640,5.0,8.0,30.0,90.0,4219.9,1372.1500000000033,3.08,111.0,77.48,2.0,1.97
641,5.0,8.0,40.0,50.0,4136.5,2872.2500000000255,1.44,235.0,72.77,4.0,1.39
642,5.0,8.0,40.0,60.0,2469.8,3339.9500000000244,0.74,222.0,71.62,5.0,0.93
643,5.0,8.0,40.0,70.0,5352.3,2241.9500000000153,2.39,197.0,75.63,2.0,1.84
644,5.0,8.0,40.0,80.0,3687.1,2397.850000000015,1.54,169.0,75.15,2.0,1.37
645,5.0,8.0,40.0,90.0,2313.9,1720.9500000000116,1.34,121.0,76.03,2.0,1.0
646,5.0,8.0,50.0,50.0,3785.1,3360.2500000000364,1.13,239.0,72.8,4.0,1.26
647,5.0,8.0,50.0,60.0,2118.4,3827.9500000000353,0.55,226.0,71.68,5.0,0.82
648,5.0,8.0,50.0,70.0,5000.9,2729.950000000026,1.83,201.0,75.62,2.0,1.68
649,5.0,8.0,50.0,80.0,3335.7,2885.850000000026,1.16,173.0,75.14,2.0,1.22
650,5.0,8.0,50.0,90.0,1962.5,2158.9500000000007,0.91,125.0,76.0,2.0,0.84
651,5.0,12.0,10.0,50.0,-573.3,1283.0499999999993,-0.45,13.0,30.77,5.0,-0.73
652,5.0,12.0,10.0,60.0,-841.0,1312.7999999999993,-0.64,10.0,20.0,8.0,-1.47
653,5.0,12.0,10.0,70.0,-25.5,497.2999999999993,-0.05,5.0,40.0,3.0,-0.01
654,5.0,12.0,10.0,80.0,173.6,298.1999999999989,0.58,4.0,50.0,2.0,0.43
655,5.0,12.0,10.0,90.0,106.8,129.10000000000036,0.83,2.0,50.0,1.0,0.32
656,5.0,12.0,20.0,50.0,2031.3,2144.1499999999996,0.95,157.0,57.32,6.0,0.79
657,5.0,12.0,20.0,60.0,-123.60000000000002,2407.75,-0.05,146.0,54.79,6.0,0.14
658,5.0,12.0,20.0,70.0,2377.5,1801.6500000000015,1.32,125.0,59.2,6.0,0.95
659,5.0,12.0,20.0,80.0,1594.5,1801.6499999999996,0.89,105.0,59.05,6.0,0.71
660,5.0,12.0,20.0,90.0,181.2,1801.6499999999996,0.1,68.0,57.35,6.0,0.19
661,5.0,12.0,30.0,50.0,6624.8,2270.9500000000116,2.92,222.0,63.06,6.0,1.8
662,5.0,12.0,30.0,60.0,4234.0,2598.450000000019,1.63,210.0,61.43,6.0,1.24
663,5.0,12.0,30.0,70.0,6832.4,2270.9500000000116,3.01,186.0,65.05,6.0,1.97
664,5.0,12.0,30.0,80.0,5472.2,2270.9500000000116,2.41,158.0,65.19,6.0,1.69
665,5.0,12.0,30.0,90.0,3719.9,2210.350000000006,1.68,111.0,65.77,6.0,1.34
666,5.0,12.0,40.0,50.0,2081.5,5149.650000000018,0.4,235.0,61.7,6.0,0.65
667,5.0,12.0,40.0,60.0,-545.2,5857.350000000006,-0.09,222.0,59.91,6.0,0.08
668,5.0,12.0,40.0,70.0,2702.3,4880.75000000002,0.55,197.0,63.45,6.0,0.8
669,5.0,12.0,40.0,80.0,1342.1,4880.7500000000055,0.27,169.0,63.31,6.0,0.49
670,5.0,12.0,40.0,90.0,-646.1,3997.5499999999975,-0.16,121.0,62.81,6.0,-0.04
671,5.0,12.0,50.0,50.0,1970.1,5496.950000000019,0.36,239.0,61.92,6.0,0.62
672,5.0,12.0,50.0,60.0,-656.6,6204.650000000005,-0.11,226.0,60.18,6.0,0.06
673,5.0,12.0,50.0,70.0,2590.9,5228.050000000019,0.5,201.0,63.68,6.0,0.77
674,5.0,12.0,50.0,80.0,1230.7,5228.050000000007,0.24,173.0,63.58,6.0,0.46
675,5.0,12.0,50.0,90.0,-757.5,4580.749999999998,-0.17,125.0,63.2,6.0,-0.06
676,5.0,16.0,10.0,50.0,-1028.3,1728.0499999999993,-0.6,13.0,23.08,10.0,-1.48
677,5.0,16.0,10.0,60.0,-931.0,1312.7999999999993,-0.71,10.0,20.0,8.0,-1.8
678,5.0,16.0,10.0,70.0,-115.5,497.2999999999993,-0.23,5.0,40.0,3.0,-0.22
679,5.0,16.0,10.0,80.0,83.6,298.1999999999989,0.28,4.0,50.0,2.0,0.25
680,5.0,16.0,10.0,90.0,186.8,129.10000000000036,1.45,2.0,50.0,1.0,0.44
681,5.0,16.0,20.0,50.0,2656.3,2569.1499999999996,1.03,157.0,50.96,6.0,0.84
682,5.0,16.0,20.0,60.0,226.39999999999998,2789.749999999998,0.08,146.0,48.63,6.0,0.22
683,5.0,16.0,20.0,70.0,3042.5,2388.6500000000087,1.27,125.0,52.8,6.0,1.01
684,5.0,16.0,20.0,80.0,3184.5,2388.6500000000087,1.33,105.0,54.29,6.0,1.11
685,5.0,16.0,20.0,90.0,771.2,2388.6500000000033,0.32,68.0,51.47,6.0,0.38
686,5.0,16.0,30.0,50.0,6544.8,3441.1500000000196,1.9,222.0,55.86,6.0,1.51
687,5.0,16.0,30.0,60.0,3799.0,3441.150000000018,1.1,210.0,54.29,6.0,0.96
688,5.0,16.0,30.0,70.0,6552.4,3441.1500000000196,1.9,186.0,57.53,6.0,1.6
689,5.0,16.0,30.0,80.0,6382.2,3441.150000000016,1.85,158.0,58.86,6.0,1.65
690,5.0,16.0,30.0,90.0,3069.9,2557.950000000019,1.2,111.0,57.66,6.0,0.95
691,5.0,16.0,40.0,50.0,311.5,7830.750000000004,0.04,235.0,54.04,6.0,0.23
692,5.0,16.0,40.0,60.0,-2750.2,8362.350000000002,-0.33,222.0,52.25,6.0,-0.34
693,5.0,16.0,40.0,70.0,652.3,7830.750000000004,0.08,197.0,55.33,6.0,0.29
694,5.0,16.0,40.0,80.0,482.1,7830.750000000004,0.06,169.0,56.21,6.0,0.24
695,5.0,16.0,40.0,90.0,-3146.1,6947.550000000003,-0.45,121.0,53.72,6.0,-0.61
696,5.0,16.0,50.0,50.0,440.1,8018.050000000007,0.05,239.0,54.39,6.0,0.25
697,5.0,16.0,50.0,60.0,-2621.6,8549.65,-0.31,226.0,52.65,6.0,-0.31
698,5.0,16.0,50.0,70.0,780.9,8018.050000000008,0.1,201.0,55.72,6.0,0.31
699,5.0,16.0,50.0,80.0,610.7,8018.050000000005,0.08,173.0,56.65,6.0,0.27
700,5.0,16.0,50.0,90.0,-3017.5,7450.750000000003,-0.4,125.0,54.4,6.0,-0.57
701,5.0,20.0,10.0,50.0,-788.3,1728.0499999999993,-0.46,13.0,23.08,10.0,-0.95
702,5.0,20.0,10.0,60.0,-771.0,1312.7999999999993,-0.59,10.0,20.0,8.0,-1.24
703,5.0,20.0,10.0,70.0,44.5,497.2999999999993,0.09,5.0,40.0,3.0,0.12
704,5.0,20.0,10.0,80.0,243.6,298.1999999999989,0.82,4.0,50.0,2.0,0.55
705,5.0,20.0,10.0,90.0,266.8,129.10000000000036,2.07,2.0,50.0,1.0,0.52
706,5.0,20.0,20.0,50.0,3006.3,2762.950000000017,1.09,157.0,45.86,7.0,0.83
707,5.0,20.0,20.0,60.0,1326.4,2877.8000000000156,0.46,146.0,44.52,9.0,0.46
708,5.0,20.0,20.0,70.0,4407.5,2428.6500000000087,1.81,125.0,48.8,6.0,1.24
709,5.0,20.0,20.0,80.0,4519.5,2428.6500000000087,1.86,105.0,50.48,6.0,1.35
710,5.0,20.0,20.0,90.0,671.2,2428.6500000000015,0.28,68.0,45.59,6.0,0.31
711,5.0,20.0,30.0,50.0,6794.8,3644.1500000000106,1.86,222.0,50.45,6.0,1.38
712,5.0,20.0,30.0,60.0,4719.0,3644.1500000000106,1.29,210.0,49.52,6.0,1.03
713,5.0,20.0,30.0,70.0,7577.4,3644.1500000000106,2.08,186.0,52.69,6.0,1.61
714,5.0,20.0,30.0,80.0,7832.2,3644.1500000000124,2.15,158.0,54.43,6.0,1.77
715,5.0,20.0,30.0,90.0,2524.9,3049.5500000000084,0.83,111.0,51.35,7.0,0.71
716,5.0,20.0,40.0,50.0,801.5,7575.750000000004,0.11,235.0,48.94,6.0,0.29
717,5.0,20.0,40.0,60.0,-1670.2,7812.350000000002,-0.21,222.0,47.75,6.0,-0.13
718,5.0,20.0,40.0,70.0,1837.3,7575.750000000004,0.24,197.0,50.76,6.0,0.47
719,5.0,20.0,40.0,80.0,2092.1,7575.750000000004,0.28,169.0,52.07,7.0,0.52
720,5.0,20.0,40.0,90.0,-3611.1,6771.950000000006,-0.53,121.0,47.93,7.0,-0.66
721,5.0,20.0,50.0,50.0,1170.1,7603.050000000005,0.15,239.0,49.37,6.0,0.35
722,5.0,20.0,50.0,60.0,-1301.6,7839.650000000003,-0.17,226.0,48.23,6.0,-0.06
723,5.0,20.0,50.0,70.0,2205.9,7603.050000000007,0.29,201.0,51.24,6.0,0.52
724,5.0,20.0,50.0,80.0,2460.7,7603.050000000005,0.32,173.0,52.6,6.0,0.58
725,5.0,20.0,50.0,90.0,-3242.5,7173.250000000005,-0.45,125.0,48.8,7.0,-0.56
726,5.0,24.0,10.0,50.0,-548.3,1728.0499999999993,-0.32,13.0,23.08,10.0,-0.55
727,5.0,24.0,10.0,60.0,-611.0,1312.7999999999993,-0.47,10.0,20.0,8.0,-0.83
728,5.0,24.0,10.0,70.0,204.5,497.2999999999993,0.41,5.0,40.0,3.0,0.37
729,5.0,24.0,10.0,80.0,403.6,298.1999999999989,1.35,4.0,50.0,2.0,0.77
730,5.0,24.0,10.0,90.0,346.8,129.10000000000036,2.69,2.0,50.0,1.0,0.59
731,5.0,24.0,20.0,50.0,7916.3,2337.1500000000033,3.39,157.0,45.22,7.0,1.76
732,5.0,24.0,20.0,60.0,5676.4,2428.9500000000025,2.34,146.0,43.84,9.0,1.34
733,5.0,24.0,20.0,70.0,8437.5,1860.450000000008,4.54,125.0,48.0,6.0,2.04
734,5.0,24.0,20.0,80.0,7909.5,1860.4500000000098,4.25,105.0,49.52,6.0,2.05
735,5.0,24.0,20.0,90.0,3151.2,1860.4500000000098,1.69,68.0,45.59,6.0,1.01
736,5.0,24.0,30.0,50.0,12789.8,3764.149999999954,3.4,222.0,49.1,6.0,2.21
737,5.0,24.0,30.0,60.0,10074.0,3764.149999999958,2.68,210.0,48.1,6.0,1.81
738,5.0,24.0,30.0,70.0,12452.4,3764.149999999954,3.31,186.0,51.08,6.0,2.3
739,5.0,24.0,30.0,80.0,11747.2,3764.149999999958,3.12,158.0,52.53,6.0,2.32
740,5.0,24.0,30.0,90.0,4969.9,2880.95000000001,1.73,111.0,49.55,7.0,1.17
741,5.0,24.0,40.0,50.0,6876.5,7930.749999999998,0.87,235.0,47.66,6.0,1.17
742,5.0,24.0,40.0,60.0,3844.8,7930.750000000013,0.48,222.0,46.4,6.0,0.73
743,5.0,24.0,40.0,70.0,6872.3,7930.750000000002,0.87,197.0,49.24,6.0,1.23
744,5.0,24.0,40.0,80.0,6167.1,7930.750000000011,0.78,169.0,50.3,7.0,1.17
745,5.0,24.0,40.0,90.0,-1086.1,7047.550000000003,-0.15,121.0,46.28,7.0,-0.11
746,5.0,24.0,50.0,50.0,7485.1,7834.849999999997,0.96,239.0,48.12,6.0,1.25
747,5.0,24.0,50.0,60.0,4453.4,7834.850000000008,0.57,226.0,46.9,6.0,0.81
748,5.0,24.0,50.0,70.0,7480.9,7834.8499999999985,0.95,201.0,49.75,6.0,1.31
749,5.0,24.0,50.0,80.0,6775.7,7834.850000000011,0.86,173.0,50.87,6.0,1.25
750,5.0,24.0,50.0,90.0,-477.5,7390.750000000004,-0.06,125.0,47.2,7.0,0.01
751,6.0,4.0,10.0,50.0,-507.8,661.6499999999996,-0.77,8.0,37.5,3.0,-1.41
752,6.0,4.0,10.0,60.0,-659.6,735.5,-0.9,6.0,16.67,5.0,-2.66
753,6.0,4.0,10.0,70.0,-222.3,298.1999999999989,-0.75,3.0,33.33,2.0,-0.92
754,6.0,4.0,10.0,80.0,-222.3,298.1999999999989,-0.75,3.0,33.33,2.0,-0.92
755,6.0,4.0,10.0,90.0,-129.1,127.05000000000109,-1.02,1.0,0.0,1.0,
756,6.0,4.0,20.0,50.0,1339.3,1094.4500000000007,1.22,127.0,81.1,4.0,1.18
757,6.0,4.0,20.0,60.0,656.2,1501.25,0.44,118.0,79.66,4.0,0.73
758,6.0,4.0,20.0,70.0,2110.0,765.25,2.76,100.0,85.0,2.0,1.88
759,6.0,4.0,20.0,80.0,982.9,1149.9500000000007,0.85,81.0,82.72,2.0,1.02
760,6.0,4.0,20.0,90.0,324.1,1213.0499999999993,0.27,49.0,81.63,2.0,0.5
761,6.0,4.0,30.0,50.0,3908.1,1327.750000000011,2.94,209.0,85.17,4.0,2.31
762,6.0,4.0,30.0,60.0,2997.3,1327.750000000011,2.26,197.0,84.26,4.0,1.85
763,6.0,4.0,30.0,70.0,4071.6,1327.750000000009,3.07,174.0,87.36,2.0,2.55
764,6.0,4.0,30.0,80.0,2261.4,1403.6500000000087,1.61,146.0,85.62,2.0,1.56
765,6.0,4.0,30.0,90.0,2090.0,1231.75,1.7,100.0,87.0,2.0,1.7
766,6.0,4.0,40.0,50.0,1728.8,2902.150000000007,0.6,232.0,84.48,4.0,1.02
767,6.0,4.0,40.0,60.0,818.0,2902.1499999999996,0.28,220.0,83.64,4.0,0.65
768,6.0,4.0,40.0,70.0,1740.5,2902.1500000000106,0.6,195.0,86.15,2.0,1.02
769,6.0,4.0,40.0,80.0,-69.70000000000005,2978.0499999999975,-0.02,167.0,84.43,2.0,0.25
770,6.0,4.0,40.0,90.0,-392.9,1959.3499999999985,-0.2,119.0,84.87,2.0,0.04
771,6.0,4.0,50.0,50.0,2108.3,2598.55000000001,0.81,237.0,84.81,4.0,1.17
772,6.0,4.0,50.0,60.0,1121.6,2598.550000000003,0.43,224.0,83.93,4.0,0.78
773,6.0,4.0,50.0,70.0,2044.1,2598.5500000000175,0.79,199.0,86.43,2.0,1.14
774,6.0,4.0,50.0,80.0,233.89999999999998,2674.4499999999953,0.09,171.0,84.8,2.0,0.38
775,6.0,4.0,50.0,90.0,-89.30000000000001,1799.949999999999,-0.05,123.0,85.37,2.0,0.19
776,6.0,8.0,10.0,50.0,-267.8,581.6499999999996,-0.46,8.0,37.5,3.0,-0.52
777,6.0,8.0,10.0,60.0,-579.6,735.5,-0.79,6.0,16.67,5.0,-1.76
778,6.0,8.0,10.0,70.0,-142.3,298.1999999999989,-0.48,3.0,33.33,2.0,-0.42
779,6.0,8.0,10.0,80.0,-142.3,298.1999999999989,-0.48,3.0,33.33,2.0,-0.42
780,6.0,8.0,10.0,90.0,-129.1,127.05000000000109,-1.02,1.0,0.0,1.0,
781,6.0,8.0,20.0,50.0,974.3,1890.449999999999,0.52,127.0,66.93,6.0,0.61
782,6.0,8.0,20.0,60.0,-428.8,2059.25,-0.21,118.0,64.41,6.0,0.02
783,6.0,8.0,20.0,70.0,1760.0,1139.3500000000004,1.54,100.0,70.0,3.0,1.01
784,6.0,8.0,20.0,80.0,417.9,2031.3500000000004,0.21,81.0,67.9,3.0,0.37
785,6.0,8.0,20.0,90.0,134.1,1564.4500000000007,0.09,49.0,67.35,3.0,0.21
786,6.0,8.0,30.0,50.0,3288.1,2712.850000000013,1.21,209.0,71.77,4.0,1.24
787,6.0,8.0,30.0,60.0,1417.3,3024.6500000000033,0.47,197.0,70.05,4.0,0.68
788,6.0,8.0,30.0,70.0,3411.6,2114.0500000000084,1.61,174.0,73.56,3.0,1.34
789,6.0,8.0,30.0,80.0,1236.4,2944.649999999998,0.42,146.0,71.92,3.0,0.63
790,6.0,8.0,30.0,90.0,560.0,2945.449999999998,0.19,100.0,72.0,3.0,0.39
791,6.0,8.0,40.0,50.0,-771.2,7356.45,-0.1,232.0,70.69,4.0,0.05
792,6.0,8.0,40.0,60.0,-2642.0,7824.150000000001,-0.34,220.0,69.09,5.0,-0.44
793,6.0,8.0,40.0,70.0,-154.5,6264.449999999999,-0.02,195.0,72.31,3.0,0.17
794,6.0,8.0,40.0,80.0,-2329.7,6420.350000000002,-0.36,167.0,70.66,3.0,-0.46
795,6.0,8.0,40.0,90.0,-3317.9,5279.35,-0.63,119.0,69.75,3.0,-0.88
